12:34:42.678 Training @ 0 epoch...
12:34:51.265   Training iter 50, batch loss 1.2883, batch acc 0.5676
13:29:40.247   Training iter 600, batch loss 0.0088, batch acc 0.9978
13:29:40.248 Testing @ 30 epoch...
13:29:42.516     Testing, total mean loss 0.03534, total acc 0.98860
13:29:42.516 Training @ 31 epoch...
13:29:51.141   Training iter 50, batch loss 0.0047, batch acc 0.9992
13:29:59.777   Training iter 100, batch loss 0.0042, batch acc 0.9998
13:30:08.427   Training iter 150, batch loss 0.0070, batch acc 0.9988
13:30:17.064   Training iter 200, batch loss 0.0124, batch acc 0.9954
13:30:25.690   Training iter 250, batch loss 0.0062, batch acc 0.9980
13:30:34.322   Training iter 300, batch loss 0.0076, batch acc 0.9986
13:30:42.940   Training iter 350, batch loss 0.0057, batch acc 0.9984
13:30:51.573   Training iter 400, batch loss 0.0083, batch acc 0.9966
13:31:00.214   Training iter 450, batch loss 0.0067, batch acc 0.9988
13:31:08.858   Training iter 500, batch loss 0.0066, batch acc 0.9986
13:31:17.475   Training iter 550, batch loss 0.0057, batch acc 0.9976
13:31:26.134   Training iter 600, batch loss 0.0071, batch acc 0.9980
13:31:26.135 Training @ 32 epoch...
13:31:34.772   Training iter 50, batch loss 0.0035, batch acc 0.9992
13:31:43.403   Training iter 100, batch loss 0.0074, batch acc 0.9974
13:31:52.010   Training iter 150, batch loss 0.0070, batch acc 0.9984
13:32:00.632   Training iter 200, batch loss 0.0045, batch acc 0.9988
13:32:09.262   Training iter 250, batch loss 0.0056, batch acc 0.9986
13:32:17.870   Training iter 300, batch loss 0.0061, batch acc 0.9980
13:32:26.519   Training iter 350, batch loss 0.0074, batch acc 0.9986
13:32:35.148   Training iter 400, batch loss 0.0105, batch acc 0.9958
13:32:43.797   Training iter 450, batch loss 0.0066, batch acc 0.9980
13:32:52.437   Training iter 500, batch loss 0.0040, batch acc 0.9992
13:33:01.041   Training iter 550, batch loss 0.0044, batch acc 0.9990
13:33:09.669   Training iter 600, batch loss 0.0052, batch acc 0.9984
13:33:09.670 Training @ 33 epoch...
13:33:18.289   Training iter 50, batch loss 0.0057, batch acc 0.9982
13:33:26.910   Training iter 100, batch loss 0.0031, batch acc 0.9994
13:33:35.560   Training iter 150, batch loss 0.0052, batch acc 0.9984
13:33:44.181   Training iter 200, batch loss 0.0083, batch acc 0.9978
13:33:52.812   Training iter 250, batch loss 0.0061, batch acc 0.9970
13:34:01.440   Training iter 300, batch loss 0.0066, batch acc 0.9982
13:34:10.065   Training iter 350, batch loss 0.0080, batch acc 0.9976
13:34:18.701   Training iter 400, batch loss 0.0054, batch acc 0.9980
13:34:27.336   Training iter 450, batch loss 0.0065, batch acc 0.9978
13:34:35.980   Training iter 500, batch loss 0.0070, batch acc 0.9980
13:34:44.624   Training iter 550, batch loss 0.0040, batch acc 0.9994
13:34:53.261   Training iter 600, batch loss 0.0050, batch acc 0.9982
13:34:53.262 Training @ 34 epoch...
13:35:01.931   Training iter 50, batch loss 0.0042, batch acc 0.9990
13:35:10.588   Training iter 100, batch loss 0.0071, batch acc 0.9976
13:35:19.222   Training iter 150, batch loss 0.0087, batch acc 0.9976
13:35:27.854   Training iter 200, batch loss 0.0045, batch acc 0.9988
13:35:36.503   Training iter 250, batch loss 0.0060, batch acc 0.9984
13:35:45.131   Training iter 300, batch loss 0.0041, batch acc 0.9988
13:35:53.778   Training iter 350, batch loss 0.0034, batch acc 0.9994
13:36:02.385   Training iter 400, batch loss 0.0102, batch acc 0.9970
13:36:11.019   Training iter 450, batch loss 0.0057, batch acc 0.9984
13:36:19.675   Training iter 500, batch loss 0.0061, batch acc 0.9978
13:36:28.318   Training iter 550, batch loss 0.0044, batch acc 0.9988
13:36:36.981   Training iter 600, batch loss 0.0054, batch acc 0.9984
13:36:36.982 Training @ 35 epoch...
13:36:45.611   Training iter 50, batch loss 0.0051, batch acc 0.9982
13:36:54.227   Training iter 100, batch loss 0.0040, batch acc 0.9992
13:37:02.836   Training iter 150, batch loss 0.0046, batch acc 0.9986
13:37:11.442   Training iter 200, batch loss 0.0056, batch acc 0.9992
13:37:20.053   Training iter 250, batch loss 0.0041, batch acc 0.9992
13:37:28.659   Training iter 300, batch loss 0.0050, batch acc 0.9984
13:37:37.256   Training iter 350, batch loss 0.0065, batch acc 0.9972
13:37:45.873   Training iter 400, batch loss 0.0046, batch acc 0.9994
13:37:54.483   Training iter 450, batch loss 0.0073, batch acc 0.9976
13:38:03.102   Training iter 500, batch loss 0.0027, batch acc 0.9998
13:38:11.711   Training iter 550, batch loss 0.0053, batch acc 0.9984
13:38:20.304   Training iter 600, batch loss 0.0047, batch acc 0.9982
13:38:20.305 Testing @ 35 epoch...
13:38:22.685     Testing, total mean loss 0.03752, total acc 0.99010
13:38:22.685 Training @ 36 epoch...
13:38:31.259   Training iter 50, batch loss 0.0031, batch acc 0.9992
13:38:39.855   Training iter 100, batch loss 0.0030, batch acc 0.9996
13:38:48.461   Training iter 150, batch loss 0.0048, batch acc 0.9988
13:38:57.075   Training iter 200, batch loss 0.0057, batch acc 0.9984
13:39:05.674   Training iter 250, batch loss 0.0025, batch acc 0.9996
13:39:14.255   Training iter 300, batch loss 0.0042, batch acc 0.9988
13:39:22.868   Training iter 350, batch loss 0.0072, batch acc 0.9978
13:39:31.462   Training iter 400, batch loss 0.0027, batch acc 0.9998
13:39:40.079   Training iter 450, batch loss 0.0041, batch acc 0.9986
13:39:48.704   Training iter 500, batch loss 0.0044, batch acc 0.9990
13:39:57.314   Training iter 550, batch loss 0.0027, batch acc 0.9998
13:40:05.920   Training iter 600, batch loss 0.0052, batch acc 0.9990
13:40:05.921 Training @ 37 epoch...
13:40:14.551   Training iter 50, batch loss 0.0035, batch acc 0.9994
13:40:23.136   Training iter 100, batch loss 0.0015, batch acc 1.0000
13:40:31.749   Training iter 150, batch loss 0.0031, batch acc 0.9998
13:40:40.333   Training iter 200, batch loss 0.0038, batch acc 0.9992
13:40:48.935   Training iter 250, batch loss 0.0025, batch acc 0.9998
13:40:57.552   Training iter 300, batch loss 0.0042, batch acc 0.9990
13:41:06.124   Training iter 350, batch loss 0.0062, batch acc 0.9982
13:41:14.712   Training iter 400, batch loss 0.0045, batch acc 0.9988
13:41:23.327   Training iter 450, batch loss 0.0039, batch acc 0.9992
13:41:31.943   Training iter 500, batch loss 0.0043, batch acc 0.9992
13:41:40.559   Training iter 550, batch loss 0.0057, batch acc 0.9976
13:41:49.170   Training iter 600, batch loss 0.0045, batch acc 0.9994
13:41:49.171 Training @ 38 epoch...
13:41:57.783   Training iter 50, batch loss 0.0033, batch acc 0.9994
13:42:06.392   Training iter 100, batch loss 0.0027, batch acc 0.9994
13:42:15.009   Training iter 150, batch loss 0.0016, batch acc 1.0000
13:42:23.606   Training iter 200, batch loss 0.0016, batch acc 1.0000
13:42:32.207   Training iter 250, batch loss 0.0040, batch acc 0.9990
13:42:40.827   Training iter 300, batch loss 0.0036, batch acc 0.9990
13:42:49.442   Training iter 350, batch loss 0.0049, batch acc 0.9992
13:42:58.046   Training iter 400, batch loss 0.0049, batch acc 0.9984
13:43:06.655   Training iter 450, batch loss 0.0046, batch acc 0.9990
13:43:15.254   Training iter 500, batch loss 0.0048, batch acc 0.9984
13:43:23.882   Training iter 550, batch loss 0.0044, batch acc 0.9988
13:43:32.500   Training iter 600, batch loss 0.0053, batch acc 0.9980
13:43:32.501 Training @ 39 epoch...
13:43:41.132   Training iter 50, batch loss 0.0037, batch acc 0.9996
13:43:49.743   Training iter 100, batch loss 0.0015, batch acc 1.0000
13:43:58.348   Training iter 150, batch loss 0.0030, batch acc 0.9992
13:44:06.977   Training iter 200, batch loss 0.0063, batch acc 0.9980
13:44:15.585   Training iter 250, batch loss 0.0032, batch acc 0.9994
13:44:24.174   Training iter 300, batch loss 0.0030, batch acc 0.9996
13:44:32.772   Training iter 350, batch loss 0.0029, batch acc 0.9998
13:44:41.357   Training iter 400, batch loss 0.0037, batch acc 0.9990
13:44:49.933   Training iter 450, batch loss 0.0017, batch acc 1.0000
13:44:58.512   Training iter 500, batch loss 0.0026, batch acc 0.9996
13:45:07.082   Training iter 550, batch loss 0.0032, batch acc 0.9992
13:45:15.659   Training iter 600, batch loss 0.0050, batch acc 0.9992
13:45:15.660 Training @ 40 epoch...
13:45:24.260   Training iter 50, batch loss 0.0026, batch acc 0.9996
13:45:32.852   Training iter 100, batch loss 0.0060, batch acc 0.9982
13:45:41.428   Training iter 150, batch loss 0.0021, batch acc 1.0000
13:45:49.994   Training iter 200, batch loss 0.0021, batch acc 0.9994
13:45:58.565   Training iter 250, batch loss 0.0021, batch acc 0.9996
13:46:07.147   Training iter 300, batch loss 0.0038, batch acc 0.9990
13:46:15.704   Training iter 350, batch loss 0.0040, batch acc 0.9994
13:46:24.292   Training iter 400, batch loss 0.0033, batch acc 0.9992
13:46:32.847   Training iter 450, batch loss 0.0046, batch acc 0.9984
13:46:41.421   Training iter 500, batch loss 0.0053, batch acc 0.9980
13:46:49.983   Training iter 550, batch loss 0.0040, batch acc 0.9990
13:46:58.533   Training iter 600, batch loss 0.0055, batch acc 0.9982
13:46:58.534 Testing @ 40 epoch...
13:47:00.899     Testing, total mean loss 0.04195, total acc 0.98860
13:47:00.899 Training @ 41 epoch...
13:47:09.467   Training iter 50, batch loss 0.0049, batch acc 0.9984
13:47:18.066   Training iter 100, batch loss 0.0038, batch acc 0.9992
13:47:26.637   Training iter 150, batch loss 0.0023, batch acc 0.9996
13:47:35.198   Training iter 200, batch loss 0.0025, batch acc 0.9998
13:47:43.762   Training iter 250, batch loss 0.0026, batch acc 0.9992
13:47:52.349   Training iter 300, batch loss 0.0016, batch acc 0.9998
13:48:00.908   Training iter 350, batch loss 0.0039, batch acc 0.9992
13:48:09.497   Training iter 400, batch loss 0.0034, batch acc 0.9990
13:48:18.049   Training iter 450, batch loss 0.0035, batch acc 0.9988
13:48:26.609   Training iter 500, batch loss 0.0017, batch acc 1.0000
13:48:35.190   Training iter 550, batch loss 0.0040, batch acc 0.9996
13:48:43.769   Training iter 600, batch loss 0.0036, batch acc 0.9986
13:48:43.769 Training @ 42 epoch...
13:48:52.341   Training iter 50, batch loss 0.0015, batch acc 0.9998
13:49:00.913   Training iter 100, batch loss 0.0013, batch acc 1.0000
13:49:09.489   Training iter 150, batch loss 0.0016, batch acc 0.9996
13:49:18.049   Training iter 200, batch loss 0.0037, batch acc 0.9994
13:49:26.637   Training iter 250, batch loss 0.0031, batch acc 0.9994
13:49:35.220   Training iter 300, batch loss 0.0034, batch acc 0.9986
13:49:43.810   Training iter 350, batch loss 0.0033, batch acc 0.9994
13:49:52.377   Training iter 400, batch loss 0.0046, batch acc 0.9990
13:50:00.948   Training iter 450, batch loss 0.0047, batch acc 0.9984
13:50:09.500   Training iter 500, batch loss 0.0026, batch acc 0.9998
13:50:18.087   Training iter 550, batch loss 0.0033, batch acc 0.9994
13:50:26.646   Training iter 600, batch loss 0.0033, batch acc 0.9994
13:50:26.647 Training @ 43 epoch...
13:50:35.224   Training iter 50, batch loss 0.0024, batch acc 0.9994
13:50:43.793   Training iter 100, batch loss 0.0022, batch acc 0.9994
13:50:52.379   Training iter 150, batch loss 0.0018, batch acc 0.9998
13:51:00.952   Training iter 200, batch loss 0.0014, batch acc 0.9998
13:51:09.535   Training iter 250, batch loss 0.0017, batch acc 0.9996
13:51:18.102   Training iter 300, batch loss 0.0020, batch acc 0.9994
13:51:26.662   Training iter 350, batch loss 0.0029, batch acc 0.9990
13:51:35.220   Training iter 400, batch loss 0.0022, batch acc 0.9998
13:51:43.779   Training iter 450, batch loss 0.0027, batch acc 0.9992
13:51:52.343   Training iter 500, batch loss 0.0052, batch acc 0.9986
13:52:00.901   Training iter 550, batch loss 0.0017, batch acc 0.9996
13:52:09.464   Training iter 600, batch loss 0.0028, batch acc 0.9994
13:52:09.465 Training @ 44 epoch...
13:52:18.051   Training iter 50, batch loss 0.0016, batch acc 0.9998
13:52:26.605   Training iter 100, batch loss 0.0022, batch acc 0.9994
13:52:35.194   Training iter 150, batch loss 0.0014, batch acc 1.0000
13:52:43.782   Training iter 200, batch loss 0.0038, batch acc 0.9988
13:52:52.354   Training iter 250, batch loss 0.0048, batch acc 0.9984
13:53:00.904   Training iter 300, batch loss 0.0040, batch acc 0.9984
13:53:09.460   Training iter 350, batch loss 0.0034, batch acc 0.9990
13:53:18.042   Training iter 400, batch loss 0.0032, batch acc 0.9992
13:53:26.627   Training iter 450, batch loss 0.0056, batch acc 0.9980
13:53:35.189   Training iter 500, batch loss 0.0024, batch acc 0.9992
13:53:43.744   Training iter 550, batch loss 0.0019, batch acc 0.9998
13:53:52.342   Training iter 600, batch loss 0.0028, batch acc 0.9988
13:53:52.343 Training @ 45 epoch...
13:54:00.910   Training iter 50, batch loss 0.0021, batch acc 0.9996
13:54:09.462   Training iter 100, batch loss 0.0048, batch acc 0.9986
13:54:18.008   Training iter 150, batch loss 0.0042, batch acc 0.9988
13:54:26.567   Training iter 200, batch loss 0.0023, batch acc 0.9994
13:54:35.124   Training iter 250, batch loss 0.0019, batch acc 0.9998
13:54:43.691   Training iter 300, batch loss 0.0023, batch acc 0.9992
13:54:52.242   Training iter 350, batch loss 0.0017, batch acc 0.9998
13:55:00.804   Training iter 400, batch loss 0.0036, batch acc 0.9986
13:55:09.374   Training iter 450, batch loss 0.0027, batch acc 0.9990
13:55:17.939   Training iter 500, batch loss 0.0031, batch acc 0.9992
13:55:26.496   Training iter 550, batch loss 0.0014, batch acc 1.0000
13:55:35.045   Training iter 600, batch loss 0.0018, batch acc 0.9994
13:55:35.046 Testing @ 45 epoch...
13:55:37.382     Testing, total mean loss 0.04016, total acc 0.99010
13:55:37.382 Training @ 46 epoch...
13:55:45.924   Training iter 50, batch loss 0.0021, batch acc 0.9996
13:55:54.481   Training iter 100, batch loss 0.0009, batch acc 1.0000
13:56:03.032   Training iter 150, batch loss 0.0017, batch acc 0.9996
13:56:11.589   Training iter 200, batch loss 0.0011, batch acc 1.0000
13:56:20.174   Training iter 250, batch loss 0.0036, batch acc 0.9988
13:56:28.725   Training iter 300, batch loss 0.0042, batch acc 0.9988
13:56:37.298   Training iter 350, batch loss 0.0021, batch acc 0.9996
13:56:45.881   Training iter 400, batch loss 0.0018, batch acc 0.9994
13:56:54.435   Training iter 450, batch loss 0.0036, batch acc 0.9988
13:57:03.012   Training iter 500, batch loss 0.0010, batch acc 1.0000
13:57:11.571   Training iter 550, batch loss 0.0012, batch acc 1.0000
13:57:20.152   Training iter 600, batch loss 0.0028, batch acc 0.9990
13:57:20.153 Training @ 47 epoch...
13:57:28.722   Training iter 50, batch loss 0.0025, batch acc 0.9996
13:57:37.291   Training iter 100, batch loss 0.0012, batch acc 0.9998
13:57:45.874   Training iter 150, batch loss 0.0016, batch acc 0.9998
13:57:54.441   Training iter 200, batch loss 0.0015, batch acc 0.9996
13:58:03.006   Training iter 250, batch loss 0.0020, batch acc 0.9994
13:58:11.568   Training iter 300, batch loss 0.0016, batch acc 0.9996
13:58:20.116   Training iter 350, batch loss 0.0015, batch acc 0.9998
13:58:28.675   Training iter 400, batch loss 0.0023, batch acc 0.9992
13:58:37.231   Training iter 450, batch loss 0.0012, batch acc 1.0000
13:58:45.791   Training iter 500, batch loss 0.0033, batch acc 0.9986
13:58:54.354   Training iter 550, batch loss 0.0037, batch acc 0.9990
13:59:02.933   Training iter 600, batch loss 0.0023, batch acc 0.9992
13:59:02.934 Training @ 48 epoch...
13:59:11.484   Training iter 50, batch loss 0.0028, batch acc 0.9992
13:59:20.046   Training iter 100, batch loss 0.0014, batch acc 1.0000
13:59:28.629   Training iter 150, batch loss 0.0018, batch acc 0.9996
13:59:37.187   Training iter 200, batch loss 0.0014, batch acc 1.0000
13:59:45.759   Training iter 250, batch loss 0.0008, batch acc 1.0000
13:59:54.321   Training iter 300, batch loss 0.0023, batch acc 0.9994
14:00:02.883   Training iter 350, batch loss 0.0032, batch acc 0.9992
14:00:11.475   Training iter 400, batch loss 0.0018, batch acc 0.9996
14:00:20.059   Training iter 450, batch loss 0.0032, batch acc 0.9996
14:00:28.630   Training iter 500, batch loss 0.0015, batch acc 1.0000
14:00:37.214   Training iter 550, batch loss 0.0012, batch acc 0.9996
14:00:45.791   Training iter 600, batch loss 0.0012, batch acc 1.0000
14:00:45.792 Training @ 49 epoch...
14:00:54.370   Training iter 50, batch loss 0.0014, batch acc 0.9996
14:01:02.964   Training iter 100, batch loss 0.0018, batch acc 0.9998
14:01:11.520   Training iter 150, batch loss 0.0014, batch acc 0.9996
14:01:20.070   Training iter 200, batch loss 0.0013, batch acc 1.0000
14:01:28.675   Training iter 250, batch loss 0.0007, batch acc 1.0000
14:01:37.255   Training iter 300, batch loss 0.0016, batch acc 0.9992
14:01:45.844   Training iter 350, batch loss 0.0008, batch acc 1.0000
14:01:54.429   Training iter 400, batch loss 0.0020, batch acc 0.9994
14:02:03.015   Training iter 450, batch loss 0.0011, batch acc 1.0000
14:02:11.573   Training iter 500, batch loss 0.0013, batch acc 0.9998
14:02:20.122   Training iter 550, batch loss 0.0011, batch acc 1.0000
14:02:28.676   Training iter 600, batch loss 0.0015, batch acc 0.9998
14:02:28.677 Training @ 50 epoch...
14:02:37.231   Training iter 50, batch loss 0.0009, batch acc 0.9998
14:02:45.807   Training iter 100, batch loss 0.0008, batch acc 1.0000
14:02:54.386   Training iter 150, batch loss 0.0009, batch acc 0.9998
14:03:02.959   Training iter 200, batch loss 0.0009, batch acc 1.0000
14:03:11.555   Training iter 250, batch loss 0.0012, batch acc 0.9998
14:03:20.109   Training iter 300, batch loss 0.0010, batch acc 1.0000
14:03:28.699   Training iter 350, batch loss 0.0015, batch acc 0.9998
14:03:37.274   Training iter 400, batch loss 0.0014, batch acc 0.9996
14:03:45.835   Training iter 450, batch loss 0.0024, batch acc 0.9992
14:03:54.414   Training iter 500, batch loss 0.0009, batch acc 1.0000
14:04:02.986   Training iter 550, batch loss 0.0012, batch acc 0.9998
14:04:11.578   Training iter 600, batch loss 0.0015, batch acc 0.9998
14:04:11.579 Testing @ 50 epoch...
14:04:13.962     Testing, total mean loss 0.04719, total acc 0.98800
14:04:13.962 Training @ 51 epoch...
14:04:22.541   Training iter 50, batch loss 0.0011, batch acc 1.0000
14:04:31.097   Training iter 100, batch loss 0.0016, batch acc 0.9994
14:04:39.673   Training iter 150, batch loss 0.0012, batch acc 0.9998
14:04:48.240   Training iter 200, batch loss 0.0009, batch acc 1.0000
14:04:56.833   Training iter 250, batch loss 0.0013, batch acc 0.9998
14:05:05.407   Training iter 300, batch loss 0.0022, batch acc 0.9996
14:05:13.962   Training iter 350, batch loss 0.0011, batch acc 0.9998
14:05:22.507   Training iter 400, batch loss 0.0008, batch acc 1.0000
14:05:31.056   Training iter 450, batch loss 0.0007, batch acc 1.0000
14:05:39.613   Training iter 500, batch loss 0.0007, batch acc 1.0000
14:05:48.167   Training iter 550, batch loss 0.0008, batch acc 1.0000
14:05:56.727   Training iter 600, batch loss 0.0017, batch acc 0.9994
14:05:56.728 Training @ 52 epoch...
14:06:05.314   Training iter 50, batch loss 0.0008, batch acc 1.0000
14:06:13.889   Training iter 100, batch loss 0.0005, batch acc 1.0000
14:06:22.432   Training iter 150, batch loss 0.0008, batch acc 0.9998
14:06:31.001   Training iter 200, batch loss 0.0010, batch acc 0.9998
14:06:39.577   Training iter 250, batch loss 0.0018, batch acc 0.9996
14:06:48.136   Training iter 300, batch loss 0.0009, batch acc 0.9998
14:06:56.695   Training iter 350, batch loss 0.0013, batch acc 0.9998
14:07:05.253   Training iter 400, batch loss 0.0016, batch acc 0.9996
14:07:13.820   Training iter 450, batch loss 0.0021, batch acc 0.9996
14:07:22.410   Training iter 500, batch loss 0.0012, batch acc 0.9998
14:07:30.967   Training iter 550, batch loss 0.0036, batch acc 0.9988
14:07:39.570   Training iter 600, batch loss 0.0011, batch acc 0.9998
14:07:39.571 Training @ 53 epoch...
14:07:48.197   Training iter 50, batch loss 0.0017, batch acc 0.9996
14:07:56.783   Training iter 100, batch loss 0.0013, batch acc 0.9994
14:08:05.375   Training iter 150, batch loss 0.0012, batch acc 0.9998
14:08:13.984   Training iter 200, batch loss 0.0008, batch acc 1.0000
14:08:22.579   Training iter 250, batch loss 0.0007, batch acc 1.0000
14:08:31.199   Training iter 300, batch loss 0.0005, batch acc 1.0000
14:08:39.796   Training iter 350, batch loss 0.0007, batch acc 1.0000
14:08:48.419   Training iter 400, batch loss 0.0008, batch acc 1.0000
14:08:57.021   Training iter 450, batch loss 0.0007, batch acc 1.0000
14:09:05.638   Training iter 500, batch loss 0.0016, batch acc 0.9996
14:09:14.265   Training iter 550, batch loss 0.0017, batch acc 0.9998
14:09:22.869   Training iter 600, batch loss 0.0015, batch acc 0.9998
14:09:22.870 Training @ 54 epoch...
14:09:31.469   Training iter 50, batch loss 0.0007, batch acc 1.0000
14:09:40.065   Training iter 100, batch loss 0.0007, batch acc 0.9998
14:09:48.641   Training iter 150, batch loss 0.0009, batch acc 0.9998
14:09:57.228   Training iter 200, batch loss 0.0013, batch acc 0.9998
14:10:05.807   Training iter 250, batch loss 0.0008, batch acc 1.0000
14:10:14.412   Training iter 300, batch loss 0.0005, batch acc 1.0000
14:10:22.978   Training iter 350, batch loss 0.0005, batch acc 1.0000
14:10:31.564   Training iter 400, batch loss 0.0013, batch acc 0.9996
14:10:40.134   Training iter 450, batch loss 0.0013, batch acc 0.9996
14:10:48.716   Training iter 500, batch loss 0.0006, batch acc 1.0000
14:10:57.295   Training iter 550, batch loss 0.0029, batch acc 0.9988
14:11:05.888   Training iter 600, batch loss 0.0011, batch acc 0.9996
14:11:05.889 Training @ 55 epoch...
14:11:14.446   Training iter 50, batch loss 0.0017, batch acc 0.9996
14:11:23.021   Training iter 100, batch loss 0.0008, batch acc 1.0000
14:11:31.581   Training iter 150, batch loss 0.0009, batch acc 1.0000
14:11:40.151   Training iter 200, batch loss 0.0006, batch acc 1.0000
14:11:48.750   Training iter 250, batch loss 0.0012, batch acc 0.9998
14:11:57.327   Training iter 300, batch loss 0.0012, batch acc 0.9996
14:12:05.910   Training iter 350, batch loss 0.0012, batch acc 0.9996
14:12:14.519   Training iter 400, batch loss 0.0007, batch acc 1.0000
14:12:23.082   Training iter 450, batch loss 0.0018, batch acc 0.9996
14:12:31.631   Training iter 500, batch loss 0.0018, batch acc 0.9994
14:12:40.192   Training iter 550, batch loss 0.0020, batch acc 0.9994
14:12:48.787   Training iter 600, batch loss 0.0018, batch acc 0.9994
14:12:48.788 Testing @ 55 epoch...
14:12:51.146     Testing, total mean loss 0.04673, total acc 0.98960
14:12:51.146 Training @ 56 epoch...
14:12:59.736   Training iter 50, batch loss 0.0008, batch acc 1.0000
14:13:08.315   Training iter 100, batch loss 0.0007, batch acc 1.0000
14:13:16.902   Training iter 150, batch loss 0.0007, batch acc 1.0000
14:13:25.519   Training iter 200, batch loss 0.0009, batch acc 1.0000
14:13:34.096   Training iter 250, batch loss 0.0015, batch acc 0.9996
14:13:42.664   Training iter 300, batch loss 0.0009, batch acc 1.0000
14:13:51.252   Training iter 350, batch loss 0.0012, batch acc 0.9998
14:13:59.827   Training iter 400, batch loss 0.0015, batch acc 0.9996
14:14:08.406   Training iter 450, batch loss 0.0014, batch acc 0.9998
14:14:16.966   Training iter 500, batch loss 0.0012, batch acc 0.9998
14:14:25.544   Training iter 550, batch loss 0.0009, batch acc 1.0000
14:14:34.111   Training iter 600, batch loss 0.0005, batch acc 1.0000
14:14:34.112 Training @ 57 epoch...
14:14:42.702   Training iter 50, batch loss 0.0011, batch acc 0.9996
14:14:51.280   Training iter 100, batch loss 0.0006, batch acc 1.0000
14:14:59.881   Training iter 150, batch loss 0.0011, batch acc 0.9998
14:15:08.443   Training iter 200, batch loss 0.0007, batch acc 0.9998
14:15:17.019   Training iter 250, batch loss 0.0010, batch acc 1.0000
14:15:25.581   Training iter 300, batch loss 0.0010, batch acc 0.9998
14:15:34.158   Training iter 350, batch loss 0.0018, batch acc 0.9994
14:15:42.749   Training iter 400, batch loss 0.0011, batch acc 0.9998
14:15:51.322   Training iter 450, batch loss 0.0008, batch acc 0.9998
14:15:59.892   Training iter 500, batch loss 0.0009, batch acc 0.9998
14:16:08.448   Training iter 550, batch loss 0.0007, batch acc 1.0000
14:16:17.065   Training iter 600, batch loss 0.0007, batch acc 1.0000
14:16:17.066 Training @ 58 epoch...
14:16:25.665   Training iter 50, batch loss 0.0005, batch acc 1.0000
14:16:34.245   Training iter 100, batch loss 0.0005, batch acc 1.0000
14:16:42.850   Training iter 150, batch loss 0.0007, batch acc 1.0000
14:16:51.426   Training iter 200, batch loss 0.0006, batch acc 1.0000
14:17:00.016   Training iter 250, batch loss 0.0011, batch acc 0.9996
14:17:08.590   Training iter 300, batch loss 0.0008, batch acc 1.0000
14:17:17.184   Training iter 350, batch loss 0.0005, batch acc 1.0000
14:17:25.773   Training iter 400, batch loss 0.0004, batch acc 1.0000
14:17:34.375   Training iter 450, batch loss 0.0007, batch acc 1.0000
14:17:42.930   Training iter 500, batch loss 0.0006, batch acc 1.0000
14:17:51.543   Training iter 550, batch loss 0.0006, batch acc 1.0000
14:18:00.148   Training iter 600, batch loss 0.0005, batch acc 1.0000
14:18:00.149 Training @ 59 epoch...
14:18:08.748   Training iter 50, batch loss 0.0007, batch acc 0.9998
14:18:17.334   Training iter 100, batch loss 0.0006, batch acc 1.0000
14:18:25.918   Training iter 150, batch loss 0.0015, batch acc 0.9994
14:18:34.499   Training iter 200, batch loss 0.0008, batch acc 0.9998
14:18:43.067   Training iter 250, batch loss 0.0008, batch acc 1.0000
14:18:51.643   Training iter 300, batch loss 0.0008, batch acc 1.0000
14:19:00.203   Training iter 350, batch loss 0.0006, batch acc 1.0000
14:19:08.789   Training iter 400, batch loss 0.0005, batch acc 1.0000
14:19:17.355   Training iter 450, batch loss 0.0006, batch acc 1.0000
14:19:25.946   Training iter 500, batch loss 0.0007, batch acc 0.9998
14:19:34.530   Training iter 550, batch loss 0.0011, batch acc 0.9998
14:19:43.105   Training iter 600, batch loss 0.0009, batch acc 1.0000
14:19:43.106 Training @ 60 epoch...
14:19:51.709   Training iter 50, batch loss 0.0004, batch acc 1.0000
14:20:00.255   Training iter 100, batch loss 0.0006, batch acc 1.0000
14:20:08.808   Training iter 150, batch loss 0.0010, batch acc 0.9998
14:20:17.391   Training iter 200, batch loss 0.0004, batch acc 1.0000
14:20:25.934   Training iter 250, batch loss 0.0006, batch acc 1.0000
14:20:34.516   Training iter 300, batch loss 0.0003, batch acc 1.0000
14:20:43.081   Training iter 350, batch loss 0.0011, batch acc 0.9996
14:20:51.644   Training iter 400, batch loss 0.0008, batch acc 0.9998
14:21:00.208   Training iter 450, batch loss 0.0007, batch acc 1.0000
14:21:08.765   Training iter 500, batch loss 0.0003, batch acc 1.0000
14:21:17.323   Training iter 550, batch loss 0.0005, batch acc 1.0000
14:21:25.888   Training iter 600, batch loss 0.0006, batch acc 1.0000
14:21:25.889 Testing @ 60 epoch...
14:21:28.218     Testing, total mean loss 0.04412, total acc 0.99010
14:21:28.218 Training @ 61 epoch...
14:21:36.766   Training iter 50, batch loss 0.0006, batch acc 0.9998
14:21:45.348   Training iter 100, batch loss 0.0006, batch acc 0.9998
14:21:53.918   Training iter 150, batch loss 0.0003, batch acc 1.0000
14:22:02.454   Training iter 200, batch loss 0.0007, batch acc 1.0000
14:22:11.018   Training iter 250, batch loss 0.0006, batch acc 1.0000
14:22:19.567   Training iter 300, batch loss 0.0008, batch acc 0.9996
14:22:28.138   Training iter 350, batch loss 0.0006, batch acc 1.0000
14:22:36.706   Training iter 400, batch loss 0.0004, batch acc 1.0000
14:22:45.275   Training iter 450, batch loss 0.0006, batch acc 1.0000
